Created At,Text,Geo Coordinates.latitude,Geo Coordinates.longitude,User Location,Username,User Screen Name,Retweet Count,label,Observação,Id
Wed Jan 04 20:20:35 +0000 2017,"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",,,"Niterói,Brasil",Rodrigo Salgueiro,Ro_Salgueiro,53,Negativo,,4360
Thu Jan 05 14:27:15 +0000 2017,"RT @Estadao: Em calamidade financeira, MG compra dois helicópteros https://t.co/VzvU4VQumR https://t.co/iXi3fGq5L7",,,,Francesco Di Leone,franleone,245,Negativo,,3162
Wed Jan 04 18:23:22 +0000 2017,RT @JDanieldf: Pedindo para que MG reaja? Reagir contra o governador queridinho dos eleitores mineiros? https://t.co/mMCw5wyyL8,,,"Califórnia, USA",anonymuos,anonymuos157,27,Negativo,,3572
Thu Jan 05 19:52:58 +0000 2017,"RT @fn7k: Pimentel torrou o dinheiro dos depósitos judiciais, como puderam entregar todo esse dinheiro na mão desse corrupto?? https://t.co…",,,Brasília-DF,Bernardo Vaz,BearPax,22,Negativo,,3312
Mon Jan 09 08:36:53 +0000 2017,RT @cyrusxotao: 42- o japão é menor do que o estado de minas gerais. https://t.co/QNLUhWQzIS,,,"São Paulo, Brasil",Babi ♡,ButeraBabiih,607,Neutro,,2905
Mon Jan 09 14:41:02 +0000 2017,"RT @wareporter: Rithely já recebeu propostas do Palmeiras, Corinthians, Atletico-MG, Inter e Fluminense

Pra ser convocado tem que mudar de…",,,,Íkaro,andinhoikaro,39,Neutro,,4680
Sat Jan 07 12:47:12 +0000 2017,Rio começa ano com fatura extra de R$ 835 milhões - Estado de Minas https://t.co/t3C6Nrlu6s https://t.co/eT5DhjllGj,,,Brasil,A Informação,AInformacao,0,Neutro,,2187
Fri Jan 06 05:36:34 +0000 2017,"Le comento un estado a ema,y un loquito y dice que le presente amigas y de toque le pone mg a mi foto de perfil, senti la indirecta jajajaja",,,,Aldana✨,AldiiBizzle,0,Neutro,,1578
Thu Jan 05 14:30:45 +0000 2017,"O PÚBLICO E O PRIVADO, o presidente de Minas Gerais Raul Soares e o governador Fernando Pimentel... https://t.co/cAZ9mxPxxX",,,,José Luiz Barbosa,jlbarbosa65,0,Neutro,,1905
Thu Jan 05 10:14:33 +0000 2017,"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…",,,,Donna Troyy,DonnaTroyy,444,Negativo,,2340
Fri Jan 06 22:59:04 +0000 2017,"I'm at Doce Lar Feliz in Governador Valadares, Minas Gerais w/ @tue_nunes07 @amandassantosm @estilo2d @newrandley https://t.co/F1eggKbsfw",,,"Belo Horizonte, Brasil",Gleice #MAFIA#SDV,sytambalejy,2,Neutro,,1402
Thu Jan 05 10:19:12 +0000 2017,"RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv",,,"Rio de Janeiro, Brasil",Leo,leocaputomoura,284,Negativo,,4583
Tue Jan 10 11:19:39 +0000 2017,[Corrupção] Mais de um milhão de pessoas punidas por corrupção na China ... - Estado de Minas… https://t.co/tIzXHb6pFv,,,Campo Grande-MS,Wudson Paschoalino,Wudson_,0,Neutro,,302
Fri Jan 27 14:08:56 +0000 2017,Januária recebe 50 mil doses da vacina após morte por febre amarela  https://t.co/Gtsey8JRGY,,,,Daniel Araujo #beta,danaraujjobeta,0,Positivo,,5633
Thu Feb 02 12:54:08 +0000 2017,Suspeitos de envolvimento em roubo de bancos no Sul de MG são presos https://t.co/2JU9TUaWbM,,,,G1 MG,g1mg,0,Positivo,,7629
Wed Jan 04 21:33:15 +0000 2017,RT @ReutersBrazil: BB avisa Justiça que governo de MG não tem recursos em conta judicial--documento https://t.co/2Jqob7kgIl #domesticNews,,,"São Paulo, Brasil",Paulo Márcio Souto,PauloSout1,4,Negativo,,4145
Thu Jan 05 08:59:04 +0000 2017,Homem é preso em Sabará suspeito de estupro e roubo de celular  https://t.co/JGYJMLDxCD,,,,Michele #beta #sdv,michelexmbeta,0,Positivo,,6337
Wed Jan 04 20:08:32 +0000 2017,Recebi ofícios do Governo de Minas informando do envio de recursos no valor de mais de 6 milhões de reais em... https://t.co/w7sOxyYinM,,,Uberlândia - MG,Professor Neivaldo,profneivaldo_,0,Neutro,,2159
Thu Jan 05 17:26:09 +0000 2017,UFJF abre 62 vagas para cursos em Governador Valadares  https://t.co/8aDQ0pSvxK,,,,Daniel Araujo #beta,danaraujjobeta,0,Neutro,,4903
Tue Jan 24 17:20:22 +0000 2017,Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/3e57GCJJek,,,Itapema-SC. Brasil,Roberta Gonçalves�,Robertagbetty,0,Positivo,,7165
Sat Jan 07 03:28:25 +0000 2017,"I'm at Lagoa Do Perola in Governador Valadares, Minas Gerais https://t.co/xPpIwYwq1L",-41.97036904,-18.87108613,Governador Valadares,Miriam Gonçalves,MiMimidias1,0,Neutro,,1440
Thu Jan 05 00:54:09 +0000 2017,"RT @EstadaoPolitica: Em calamidade financeira, governo de Minas Gerais compra mais dois helicópteros https://t.co/Xz79vBreX9 https://t.co/H…",,,,Rossiane Souza,RossianeSouza,59,Negativo,,3224
Mon Jan 09 15:21:22 +0000 2017,Dois são detidos ao tentar jogar celulares e drogas em presídio de MG https://t.co/JeVxxkOoHb https://t.co/kEKgi9ji2B,,,"Belo Horizonte, Brasil",Nivaldo Silva,tvonlinenopc,0,Positivo,,6279
Thu Jan 05 02:21:03 +0000 2017,"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…",,,,Wacio Rocha,WacioRocha,444,Negativo,,2308
Wed Jan 04 14:18:20 +0000 2017,PM apreende pés de maconha e drogas em Uberlândia https://t.co/Pkj8rPp4s5 #noticias,,,Brazil,Ricardo Tosto,ricardotosto01,0,Positivo,,6484
Thu Jan 05 10:46:55 +0000 2017,"RT @Estadao: Em calamidade financeira, MG compra dois helicópteros https://t.co/VzvU4VQumR https://t.co/iXi3fGq5L7",,,Brasil,Polliana Jurique,PJurique,245,Negativo,,3148
Thu Jan 05 18:14:58 +0000 2017,"RT @AnjokaMaximo: @o_antagonista  Põe na conta do @STF_oficial 
que não cumpriu seu papel de afastar Pimentel.
o Estado de MG pode cobrar T…",,,,Edilton Costa,edilton_costa,42,Neutro,,2599
Mon Jan 02 15:25:33 +0000 2017,"PM apreende armas de fogo, munições e drogas em Juiz de Fora https://t.co/Dc0hXXEPU4 #SomosTodosDilma #Raynniere #BuyRaynniereOnItunes",,,,Raynniere Makepeace,itsRaynniere,0,Positivo,,6465
Wed Jan 04 21:02:24 +0000 2017,"RT @AnjokaMaximo: @o_antagonista  Põe na conta do @STF_oficial 
que não cumpriu seu papel de afastar Pimentel.
o Estado de MG pode cobrar T…",,,Nárnia,Maria Um Nome Lindo,MementoMoriXF,42,Neutro,,2605
Thu Feb 02 15:49:37 +0000 2017,"Governo de Minas lança 4ª edital de incentivo à inovação tecnológica e empreendedorismo

https://t.co/6dSgeJGuaT https://t.co/clkpqKFLF1",,,Ribeirão das Neves,Ribeirão das Neves,ribdasneves,2,Positivo,,5145
Thu Jan 05 03:22:51 +0000 2017,"RT @exame: Em calamidade financeira, governo de MG compra mais helicópteros > https://t.co/6uyDUO3WTT https://t.co/kEKVqvu0wT",,,Brasil,Z-dog,alex0supertramp,38,Negativo,,3247
Wed Jan 04 21:02:38 +0000 2017,"RT @AntonioSous: ISTO É UMA VERGONHA! #FORAPIMENTEL - 
 Governo de Minas Gerais compra mais dois helicópteros -  https://t.co/dNMvSEaDJO",,,Brasil,Ary ANTI PT,Ary_AntiPT,4,Negativo,,2625
Thu Jan 05 18:31:47 +0000 2017,UOL Semanário francês Charlie Hebdo resiste dois anos após atentado Estado de Minas Dois anos depois do atentado… https://t.co/W4UaYe3noI,,,Lisboa [Portugal],Ella,EllaIDK,0,Neutro,,4929
Wed Jan 04 23:53:55 +0000 2017,"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…",,,,Russo Guedes,guedes_russo,444,Negativo,,2557
Tue Jan 03 21:18:07 +0000 2017,"Homem é preso em Carmo da Mata/MG, por tráfico de drogas https://t.co/r26LlTE3Id https://t.co/giCi9GgZp3",,,Itapecerica-MG,DESTAKNEWS BRASIL,DestakNews,0,Positivo,,6335
Fri Jan 06 11:46:55 +0000 2017,"RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv",,,"Cambuquira, Brasil",Claudia Diamante,diamantelilas,284,Negativo,,4554
Wed Jan 04 20:25:52 +0000 2017,"Contra pornografia e masturbação, deputado propõe projeto que barra conteúdo na internet - Politica -Estado de Minas https://t.co/TXc5cVRX7O",,,Belo Horizonte/MG,Marcelo Ernesto,MarceloErnesto,0,Neutro,,708
Wed Jan 04 21:48:29 +0000 2017,"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…",,,Patos de Minas - MG,Daniel Freire,danielfreireh,444,Negativo,,2519
Thu Jan 05 12:51:19 +0000 2017,"Bitcoin supera 1.100 dólares, seu máximo em três anos - Estado de Minas https://t.co/BRsmYiSa2y https://t.co/cELU0cQKV2",,,Brasil,A Informação,AInformacao,0,Neutro,,604
Wed Jan 04 20:47:26 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,Jundiai,robson dias,dias_robs,141,Negativo,,4469
Wed Jan 04 21:40:44 +0000 2017,"Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais https://t.co/3W2XUrx6JP",,,Brasil,POLÍTICA NA WEB,PoliticaNaWeb,0,Negativo,,465
Thu Jan 05 01:16:15 +0000 2017,RT @folha: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/M3Qvk9wN3T https://t.co/ESWDEpfKWh,,,goiania,paulo afonso,paulindentista,23,Negativo,,3341
Wed Feb 01 20:39:03 +0000 2017,Estado de Minas expulsa 117 servidores por atividades ilícitas - https://t.co/nwN4Twwpu0,,,"Minas Gerais, Brasil",Aconteceu no Vale,noticiadosvales,0,Positivo,,5127
Tue Jan 03 12:37:05 +0000 2017,@PMMG190 - BONFINÓPOLIS - MENOR APREENDIDO POR ROUBO https://t.co/uZbiyjFODJ,,,Minas Gerais,POLÍCIA MILITAR MG,pmmg190,0,Positivo,,6113
Sun Jan 08 22:10:25 +0000 2017,RT @frednavarro: O governador Fernando Pimentel (PT-MG) mandou comprar mais dois helicópteros. Será que vai ter gêmeos?,,,Tubarão,Nilton C Veronesi,Nilton_Veronesi,35,Negativo,,3397
Thu Jan 05 00:34:43 +0000 2017,"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…",,,Belo Horizonte,falreis,falreis,444,Negativo,,2290
Thu Jan 05 00:00:23 +0000 2017,"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…",,,"Grajaú, São Paulo",Kaio Palmeiras,Kaioaxs,444,Negativo,,2266
Sat Jan 28 10:34:14 +0000 2017,"Polícia apreende armas e drogas no distrito de Barra Alegre, em Ipatinga https://t.co/BFi5BpP0Bh https://t.co/wgDKMHwfm8",,,,Adenia Alves Lino,adeniaadvlino,0,Positivo,,7046
Thu Jan 05 08:43:00 +0000 2017,"RT @AnaPaulaVolei: Mais 2 helicópteros!!A cara de pau e a canalhice ainda só ñ são maiores q a calamidade financeira q vive o estado.

 htt…",,,,Chico Fontanella,frfontanella,444,Negativo,,2329
Wed Jan 04 23:17:27 +0000 2017,Governo calotando DEPÓSITO JUDICIAL é o fim da picada. E a pior parte é o argumento do Governo de Minas dizendo que quem está errado é o BB.,,,"Campinas, SP - Brazil",Shostners&Shostners,pdvni,0,Neutro,,1188
Mon Jan 09 21:54:21 +0000 2017,"14 mrortos em Minas Gerais. Com a alta incidência, a Secretaria de Estado de Saúde mantém alerta para moradores e... https://t.co/usjAI6buEU",,,"Gov Valadares, MG",ProNaturais,ProNaturais,0,Neutro,,311
Thu Feb 09 14:54:44 +0000 2017,Menor de idade é apreendido pela Polícia Militar por tráfico de drogas em Ouro Preto-MG https://t.co/fsn6cDmVBx,,,Ouro Preto - MG Brasil,jornalvozativa.com,jornalvozativa,0,Positivo,,7962
Mon Jan 09 15:16:22 +0000 2017,Dois são detidos ao tentar jogar celulares e drogas em presídio de MG https://t.co/G7HUxQML8b https://t.co/Bxm47NV5MO,,,Belo Horizonte - Minas Gerais,Vans BH - Shows BH,3213_4360,0,Positivo,,6276
Mon Jan 09 21:09:46 +0000 2017,Eleitores criticam Maia por costurar apoio com o PT para presidência da Câmara - Politica - Estado de Minas https://t.co/qdGQzZ1nmR,,,Brasil,marli silvera dziadz,marlidzdz59,0,Neutro,,921
Sun Jan 08 13:33:26 +0000 2017,"Homem é preso após transportar drogas em ônibus de turismo, em MG https://t.co/DEOym5pjHU https://t.co/8AiduK8ldf",,,"Belo Horizonte, Brasil",Nivaldo Silva,tvonlinenopc,0,Positivo,,6327
Sat Jan 07 11:30:48 +0000 2017,FBI investiga motivação de ataque que deixou mortos em aeroproto da Flórida - Estado de Minas https://t.co/BARPmpepFC,,,,Lenilda Miranda,nilda_ap,0,Neutro,,1125
Tue Jan 24 17:06:42 +0000 2017,Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos https://t.co/4k8YgXo3cj,,,Lauro de Freitas - Bahia - Bra,Cadetes Mirins,CadetesMirins,0,Positivo,,7168
Thu Jan 05 08:24:33 +0000 2017,"Banco do Brasil cobra de Minas R$ 1,5 bilhão em depósitos judiciais - 04/01/2017 - Mercado - Folha de S.Paulo https://t.co/JCyrkDuMGa",,,"Uberaba, Minas Gerais",Nilo Peçanha Santos,pecanha_nilo,0,Negativo,,462
Wed Jan 04 21:07:41 +0000 2017,"RT @N_Carvalheira: PIMENTEL CURTE DE MONTÃO

Governo de Minas Gerais compra mais dois helicópteros 

https://t.co/GU54zFrbJy",,,"Liberdade, Brasil",PerseguidopeloComuna,Daniel14611468,43,Neutro,,3843
Mon Jan 02 17:42:32 +0000 2017,RT @ElsonRego1: Contratação de professores começa nesta terça-feira em Juiz de Fora https://t.co/vPvK6gnQlV,,,,Elson Rego,ElsonRego1,1,Positivo,,5295
Wed Jan 04 17:33:12 +0000 2017,"New post: ""Motoristas e cobradores manifestam contra insegurança em Juiz de Fora"" https://t.co/3qo52KGasz",,,,Camila Maciel Serrão,CamilaMacielSer,0,Positivo,,6441
Fri Jan 06 21:42:04 +0000 2017,falou que o altetico mg é o maior do estado já sei que tem problema mental,,,Juiz de Fora       north side ,caiozito,caiozito7,5,Neutro,,1123
Thu Jan 05 12:25:02 +0000 2017,"RT @UOLNoticias: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/ijUc1AmjLZ",,,,Alexandre Libanio,LibanioReis,141,Negativo,,4419
Wed Jan 25 18:32:17 +0000 2017,Equipe da Força Nacional do SUS está em Minas Gerais para atender pacientes com febre amarela: https://t.co/hA1lOLqUaA via @YouTube,,,,conhecimentos,andre123kayky01,0,Positivo,,5623
Sun Jan 08 01:22:05 +0000 2017,���⛪ @ Catedral de Santo Antônio - Governador Valadares/MG https://t.co/JSbKamIqUJ,,,Brasil,Leonardo C Schneider,LeoCSchneider,0,Neutro,,1
Wed Jan 04 22:22:59 +0000 2017,"RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv",,,,RODRIGO ALVES,FLADIGO,284,Negativo,,4618
Mon Jan 09 17:28:27 +0000 2017,RT @IamegGua: NOTIFICACIÓN | A partir del 1 de enero pago de tasas de inspecciones (50 U.T) según el Art. 77 de la Ley de Minas (...) del e…,,,"San Juan D Los Morros, Guárico",IPMEBG,dnegociaciones,6,Neutro,,3500
Sun Jan 22 15:35:42 +0000 2017,"RT @OGloboPolitica: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos.
https://t.co/82tyxIrCW9 https://t.co/1imuf9X85A",,,Recife - PE,Natanael Dádiva,PRIVACIDADETV,36,Positivo,,7340
Wed Jan 04 20:40:19 +0000 2017,"RT @OSul_noticias: Governador de Minas, que usou helicóptero para buscar seu filho em uma festa, quer comprar mais dois  ... - https://t.co…",,,"Santiago , Rs ,Brasil",Adilson Ferrador,Adilson2100,2,Negativo,,3937
Wed Jan 04 18:11:14 +0000 2017,"RT @UOL: Custaram R$ 21,8 milhões: Mesmo em calamidade, governo de MG compra mais dois helicópteros https://t.co/T36jGfw2mT",,,Manhumirim/MG,Wendel Lima,KrenakBr,53,Negativo,,4347
Sat Jan 07 10:39:04 +0000 2017,"RT @VEJA: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/qafiUipXEv",,,"Rio de Janeiro, Brasil",sandra valle,ZuzuValle,284,Negativo,,4559
Thu Jan 05 00:41:59 +0000 2017,RT @folha: BB avisa Justiça que governo de MG não tem recursos em conta judicial https://t.co/M3Qvk9wN3T https://t.co/ESWDEpfKWh,,,,Norberto Ferreira,norbertox,23,Negativo,,3332
Wed Jan 04 22:34:09 +0000 2017,PIMENTEL GOV PETISTA DE MG DANDO UM ROLE COM HELICOPTERO DO GOVERNO BUSCAR O FILHO BEBADO: https://t.co/2zHCM9WT2P via @YouTube,,,Brasil,FoxMusics,foxmusics,0,Negativo,,1984
Wed Jan 04 19:57:46 +0000 2017,"RT @PandaRcds: O PT SÓ CONHECE A VIDA DE MARAJÁ,MESMO O ESTADO DE MINAS GERAIS  ESTAR QUEBRADO!!! https://t.co/9khsHsdWx5",,,Praia Da BARRA NOVA CE,Benedita Rodrigues,BeneditaRodri11,45,Negativo,,3968
Wed Jan 25 20:14:16 +0000 2017,Viçosa e Muriaé recebem mais doses da vacina contra febre amarela https://t.co/3hSB4xdH6k https://t.co/LWGwDQU6vt,,,Belo Horizonte - Minas Gerais,Marcelo Rezende,Televans,0,Positivo,,5841
Thu Jan 05 00:07:31 +0000 2017,"RT @augustoemil: Em calamidade financeira, governo de MG compra dois helicópteros https://t.co/w7jsbzD01R by #aricaetano via @c0nvey",,,BH/MG,Jota Souza,JotaSouz,18,Negativo,,2688
Sun Jan 08 00:56:14 +0000 2017,RT @Kleberfsales: Preso homem que usava garras de espeto de churrasco 'à la Wolverine' - Nacional - Estado de Minas https://t.co/o0bmAw5FNs,,,Belo Horizonte,Kleber Sales,Kleberfsales,1,Neutro,,3673
Fri Jan 06 23:27:49 +0000 2017,"RT @oficialmchariel: Fui parar em contagem, estado de minas e dahora",,,,R A Y,kidrauhlsexs,22,Neutro,,3891
Tue Jan 03 13:55:25 +0000 2017,"Governo anuncia ensino integral em três escolas estaduais do Triângulo
 https://t.co/X0kYZKbTrD #SomosTodosDilma #Raynniere #BuyRaynniereO…",,,,Raynniere Makepeace,itsRaynniere,0,Positivo,,5414
Sun Feb 12 15:21:05 +0000 2017,"Dois homens são presos por tráfico de drogas em Japonvar, Norte de MG https://t.co/zKdvT4BTRX https://t.co/EX01tWgBvd",,,,Anita Soeiro,soeiroanita,0,Positivo,,7902
Mon Jan 23 11:43:57 +0000 2017,@PMMG190 - POLÍCIA MILITAR PRENDE AUTOR DE TRÁFICO DE DROGAS https://t.co/54eSIBF5ms,,,Minas Gerais,POLÍCIA MILITAR MG,pmmg190,0,Positivo,,6900
Sat Jan 07 17:50:19 +0000 2017,RT @lovingmyseokjin: estoy ignorando todo programa donde haya estado seokjin donde se hace el capo con las minas xq si los llego a ver me r…,,,Argentina,Luz,BTS_JxV,7,Neutro,,3693
Sun Jan 22 12:35:54 +0000 2017,"RT @OGloboPolitica: Presídio em Minas adota novo modelo e consegue recuperar 60% dos presos.
https://t.co/82tyxIrCW9 https://t.co/1imuf9X85A",,,"Macapá, Brasil",Israel Almeida,G_de_Almeida,36,Positivo,,7314
Wed Jan 04 23:01:02 +0000 2017,tt Identificado autor de massacre em boate de Istambul - Estado de Minas https://t.co/DrPTdXGoGa,,,Brasil,RODRIGO PIEKARSKI,pesao_47,0,Neutro,,4880
Fri Feb 10 22:46:46 +0000 2017,#i5gornascimento @i5gornascimento g1 Homem é preso pela PC em Pirapora suspeito de envolvimento em roubo https://t.co/ftaym4yJe8,,,,Steffani Prudencio,SteffaniPruden1,0,Positivo,,7757
Mon Jan 23 09:28:15 +0000 2017,Cão da PM encontra drogas e homem é preso em Montes Claros https://t.co/uw1aZFVUX6,,,,G1 Grande Minas,G1GrandeMinas,0,Positivo,,6929
Thu Jan 26 19:25:17 +0000 2017,Ministério da Saúde reforça distribuição de vacinas contra a febre amarela https://t.co/IDG1kn3uvp,,,Belo Horizonte,Amirt,amirtdebh,0,Positivo,,5650
Wed Jan 04 23:15:43 +0000 2017,BB cobra restituição de recursos por parte do governo de MG; estado afirma que instituição criou 'artifício…… https://t.co/I8JiGr0fRB,,,,RADIO PONTO NET,radiopontonet,0,Negativo,,588
Mon Jan 09 18:05:27 +0000 2017,"Ja viajou pra outro estado do brasil? — já, MG  https://t.co/1dLKenPiII",,,Campinas e/ou Valinhos,maikin,michaeldogas,0,Neutro,,1527
Tue Jan 24 19:11:20 +0000 2017,Prefeitura de Juiz de Fora apresenta ações de prevenção à febre amarela https://t.co/VqPTdBu62n #TimBeta,,,,Iuri Pohl #TimBeta,iuripohl,0,Positivo,,5681
Tue Feb 07 16:42:38 +0000 2017,"""Em dois anos, o governo Pimentel (MG) fez mais, positivamente, para educação, do que os 12 anos de tucanato"", dispara dep @cristianominas",,,,Luisk2017,luisk2017,1,Positivo,,5163
Sat Feb 11 22:10:25 +0000 2017,Homem é preso ao agredir segurança de clube em Três Corações (MG) https://t.co/cHBPZStDJX https://t.co/0Tz62szOy0,,,Everywhere,Ginny Fredley,Ginny_Fredley,0,Positivo,,7925
Fri Jan 27 19:02:12 +0000 2017,Campanha de prevenção à febre amarela tem início em Córrego Fundo https://t.co/N0v7xEDrJh #SomosTodosDilma #Raynniere #BuyRaynniereOnItunes,,,,Raynniere Makepeace,itsRaynniere,0,Positivo,,5599
Thu Jan 05 19:01:25 +0000 2017,tt Semanário francês Charlie Hebdo resiste dois anos após atentado - Estado de Minas https://t.co/JaW7jxxmEd,,,Brasil,RODRIGO PIEKARSKI,pesao_47,0,Neutro,,4892
Sat Jan 07 11:23:02 +0000 2017,Prefeitura de Juiz de Fora divulga convocação para educação infantil https://t.co/AhT2LSBGPP,,,Manaus-Amazonas,fabricio moraes,fabriciomoraes9,0,Positivo,,5362
Mon Jan 09 17:00:26 +0000 2017,"'Ponderar sobre indicação não é crime', diz defesa de Palocci - Politica - Estado de Minas https://t.co/65xIPYY6lQ",,,"Brasília, Distrito Federal",AninhaPT13,Aninhaodc13,0,Neutro,,2015
Wed Jan 04 21:32:43 +0000 2017,RT @Tom_brz: Cavalo emociona ao se despedir de dono em enterro - Nacional - Estado de Minas https://t.co/HmNlkuBNI9,,,"Curitiba, Brasil",Glassi Schmidt Fiuza,GlassiF,6,Neutro,,4300
Sun Jan 29 16:23:26 +0000 2017,RT @soeiroanita: Polícia prende nove suspeitos de tráfico de drogas em Ipatinga https://t.co/XilTjjfQyO https://t.co/3J8kftt3E1,,,VITORIA - ES,Marcone Soeiro,timbetamarcone,1,Positivo,,7353
